date,AT&T,Akamai,Amazon,Ananke,Aryaka,Azion,BitGravity,BunnyCDN,CDN77,CDNetworks,CDNvideo,CacheFly,Cedexis,ChinaCache,ChinaNetCenter,Cloudflare,Edgecast,Facebook,Fastly,Google,Highwinds,Incapsula,Instartlogic,Internap,LeaseWeb CDN,Level3,Limelight,Medianova,Microsoft,NGENIX,OnApp,Rackspace,Reflected Networks,SFR,StackPath,SwiftServe,Taobao,Telenor,Twitter,Yahoo,Yottaa,Zenedge
2017-06-25,10538,161507,373068,27,2,0,8,0,24,387,1,2,0,2,0,151022,2627,34,7078,163721,212,13007,0,6683,31974,5857,91,1,29214,2,0,68998,1442,818,57,0,0,1127,2,47210,0,10294
2017-06-26,10520,161423,372976,27,2,0,8,0,24,379,0,2,0,3,0,151306,2624,33,7076,163665,212,13000,0,6683,32034,5855,89,1,29200,2,0,69037,1442,814,56,0,0,1120,3,47186,0,10248
2017-06-27,10527,161434,374024,27,2,0,8,0,24,387,0,2,0,3,0,151593,2625,32,7091,163802,212,12998,0,6659,32161,5840,88,1,29206,2,0,69188,1442,815,57,0,2,1123,2,47189,0,10221
2017-06-28,10537,161399,378456,27,2,0,8,0,24,383,0,2,0,2,0,151545,2619,32,7098,163573,211,13009,0,6662,32323,5856,90,1,29190,2,0,68447,1442,817,57,0,3,1126,5,47160,0,10199
2017-06-29,10512,161270,378536,27,2,0,8,0,24,387,1,2,0,3,0,151410,2614,35,7093,163241,211,12956,0,6565,32314,5880,91,1,29211,2,0,68615,1442,817,57,0,1,1129,2,47146,2,10226
2017-06-30,10489,161244,378883,27,3,0,8,0,24,381,0,2,0,2,0,151428,2612,35,7118,163152,211,12894,0,6569,32214,4590,90,1,29234,2,0,68565,1442,819,59,0,3,1126,2,47146,0,10196
2017-07-01,10500,161604,379013,27,3,0,8,0,24,387,0,2,0,3,0,151521,2613,35,7111,163166,212,11833,0,6575,32103,4593,90,1,29239,2,0,68650,1442,813,58,0,0,1125,3,47150,0,10169
2017-07-02,10473,165796,379122,27,3,0,8,0,24,384,1,2,0,3,0,151581,2613,38,7128,163093,211,11806,0,6567,32082,4592,89,1,29243,2,0,68905,1442,814,60,0,4,1124,2,47129,0,10160
2017-07-03,10517,169880,377305,27,3,0,8,0,24,387,0,2,0,3,0,151846,2615,33,7129,163070,211,11807,0,6569,32101,4589,89,1,29247,2,0,69124,1442,811,60,0,4,1129,6,47112,0,10155
2017-07-04,10493,169508,374428,27,3,0,8,0,24,384,1,2,0,3,0,152103,2609,31,7138,162861,212,11867,0,6555,32080,4575,89,1,29253,2,0,69987,1442,815,61,0,0,1129,3,47102,0,10149
2017-07-05,10514,169321,372805,27,3,0,8,0,24,388,0,2,0,3,0,152121,2609,37,7146,162850,211,11902,0,6544,32223,4606,89,1,29265,2,0,70191,1442,814,61,0,0,1129,2,47090,0,10149
2017-07-06,10501,169192,372750,27,3,0,8,0,25,392,1,2,0,2,0,152129,2604,32,7146,162820,211,11896,0,6542,32141,4605,90,1,29281,2,0,70984,1442,810,59,0,2,1131,2,47082,0,10147
2017-07-07,10498,169148,372841,27,3,0,8,0,25,390,1,2,0,3,0,152162,2593,32,7181,162891,212,11914,0,6536,32284,4575,88,1,29363,2,0,70903,1442,816,60,0,2,1132,3,47059,0,10142
2017-07-08,10512,169921,372227,28,3,0,8,0,25,384,0,2,0,3,0,152249,2591,32,7201,162889,212,11897,0,6530,32262,4456,89,1,29394,2,0,71335,1442,811,60,0,0,1131,3,47059,0,10144
2017-07-09,10539,169905,372279,28,3,0,8,0,25,385,1,2,0,2,0,152285,2594,31,7199,162904,212,11863,0,6526,32159,4458,90,1,29386,2,0,72238,1441,813,60,0,2,1126,3,47074,0,10141
2017-07-10,10521,169679,372374,28,3,0,8,0,25,387,0,2,0,2,0,152299,2595,28,7196,162901,211,11878,0,6533,32203,4439,88,1,29384,2,0,72495,1441,813,59,0,0,1128,5,47079,0,10126
2017-07-11,10542,169555,378655,28,3,0,8,0,25,388,0,2,0,3,0,152349,2587,32,7200,162875,213,11877,0,6527,32000,4410,92,1,29404,2,0,72709,1442,811,60,0,1,1125,2,47057,0,10119
2017-07-12,10547,169415,380935,28,3,0,8,0,26,390,0,2,0,2,0,152532,2587,33,7205,162926,213,11888,0,6528,32111,4413,90,1,29401,2,0,73377,1442,813,59,0,1,1127,4,47059,0,10115
2017-07-13,10529,168795,382249,28,3,0,8,0,26,381,0,2,0,3,0,153051,2582,31,7203,162985,212,11880,0,6533,32074,4416,90,1,29406,2,0,73960,1441,813,59,0,2,1122,2,47049,0,10108
2017-07-14,10504,169753,382522,28,3,0,8,0,26,356,0,2,0,2,0,153065,2577,29,7222,163029,211,11873,0,6509,32172,4415,91,1,29423,2,0,73807,1442,809,60,0,2,1121,3,47041,0,10102
2017-07-15,10475,169520,382747,28,2,0,8,0,26,357,0,2,0,3,0,153112,2575,29,7234,163081,211,11878,0,6497,31492,4409,89,1,29422,2,0,75012,1442,811,60,0,2,1119,3,47020,0,10098
2017-07-16,10472,169889,382994,28,2,0,8,0,26,358,0,2,0,2,0,152946,2566,32,7235,163031,210,11866,0,6483,30843,4423,92,1,29421,2,0,76259,1442,814,60,0,2,1121,3,46998,0,10082
2017-07-17,10486,169972,383060,28,2,0,8,0,26,362,0,2,0,2,0,152859,2561,33,7242,162916,211,11855,0,6477,30858,4429,92,1,29432,2,0,77622,1435,813,60,0,2,1117,3,46991,0,10078
2017-07-18,10466,169723,382084,28,2,0,8,0,26,360,0,2,0,2,0,152919,2561,34,7246,162903,210,11873,0,6477,30981,4424,89,1,29426,2,0,78339,1420,805,59,0,2,1120,2,46969,0,10073
2017-07-19,10473,169930,377929,28,2,0,8,0,26,356,0,2,0,3,0,153009,2555,36,7238,162910,213,11841,0,6474,31107,4471,89,1,29447,2,0,78636,1420,802,61,0,0,1118,2,46971,0,10070
2017-07-20,10460,169802,377113,28,2,0,8,0,26,359,0,2,0,3,0,153127,2553,34,7242,162979,214,11836,0,6466,31102,5019,87,1,29451,2,0,78812,1420,806,64,0,2,1115,3,46964,0,10066
2017-07-21,10457,169707,377915,29,2,0,8,0,27,356,0,2,0,2,0,153099,2556,33,7250,162963,213,11849,0,6468,31003,4551,79,1,29469,2,0,78694,1420,805,66,0,0,1113,2,46957,0,10065
2017-07-22,10481,169661,377807,31,2,0,8,0,26,359,0,2,0,3,0,153084,2551,36,7255,163069,212,11851,0,6421,30803,4554,79,1,29473,2,0,75037,1420,805,66,0,2,1109,3,46942,0,10061
2017-07-23,10481,169570,377999,31,2,0,8,0,26,359,0,2,0,3,0,153073,2549,36,7266,163035,214,11843,0,6413,30701,4555,82,1,29456,2,0,71520,1394,807,66,0,0,1116,4,46916,0,10050
2017-07-24,10482,169533,378439,31,2,0,8,0,26,361,1,2,0,2,0,153092,2549,32,7270,162911,215,11823,0,6415,30839,4551,78,1,29464,2,0,72125,1379,804,65,0,2,1111,2,46894,0,10027
2017-07-25,10516,169446,379771,31,2,0,8,0,26,361,0,2,0,2,0,153161,2551,34,7276,162928,216,11822,0,6405,30560,4552,79,1,29464,2,0,72957,1378,803,65,0,0,1113,6,46885,0,10015
2017-07-26,10485,169619,380808,31,2,0,8,0,26,364,1,2,0,2,0,153238,2551,30,7317,162978,213,11833,0,6399,30942,4541,79,1,29487,2,0,73917,1379,806,64,0,3,1110,2,46890,1,10010
2017-07-27,10474,169782,381105,31,2,0,8,0,26,362,0,2,0,2,0,153248,2550,38,7332,163026,213,11826,0,6407,31586,4387,79,1,29462,2,0,75828,1379,805,64,0,0,1110,4,46885,0,9997
2017-07-28,10446,169725,381377,31,2,0,8,0,26,373,1,2,0,3,0,153205,2546,40,7348,163032,214,11827,0,6401,31839,4391,79,1,29507,2,0,76832,1379,798,65,0,3,1111,2,46881,0,9992
2017-07-29,10474,169616,381522,31,2,0,8,0,26,365,0,2,0,2,0,153224,2543,37,7349,163075,214,11810,0,6401,31891,4393,81,1,29495,2,0,77317,1381,795,64,0,3,1109,4,46843,0,9985
2017-07-30,10430,169609,383380,31,2,0,8,0,26,369,0,2,0,2,0,153220,2538,48,7352,163089,213,11807,0,6386,31762,4380,80,1,29529,2,0,77761,1381,795,65,0,3,1110,5,46740,0,9981
2017-07-31,10445,169650,383534,31,2,0,8,0,26,365,0,2,0,3,0,153133,2537,47,7356,163043,216,11804,0,6391,31846,4381,79,1,29531,2,0,78005,1381,798,65,0,0,1111,3,46672,0,9963
2017-08-01,10471,169574,382912,31,2,0,8,0,24,371,0,2,0,3,0,153351,2523,43,7376,163081,213,11814,0,6304,32062,4373,80,1,29517,2,0,78364,1381,801,65,0,0,1110,3,46666,0,9615
2017-08-02,10467,169806,383261,32,2,0,9,0,25,364,0,2,0,3,0,153421,2535,44,7384,163196,214,11887,0,6294,32110,4356,78,1,29544,2,0,78735,1381,800,67,0,3,1111,4,46692,0,9948
2017-08-03,10466,169850,383331,32,2,0,9,0,25,364,0,2,0,2,0,153554,2528,44,7397,163288,213,11996,0,6302,32314,4503,81,1,29555,2,0,78313,1381,800,67,0,0,1108,4,46682,0,9942
2017-08-04,10457,169694,384040,32,2,0,9,0,26,366,0,2,0,3,0,153596,2524,40,7399,163409,213,12003,0,6289,32335,6374,81,1,29344,2,0,78348,1381,800,67,0,3,1107,4,46666,0,9941
2017-08-05,10439,169558,384051,32,2,0,9,0,26,360,0,2,0,3,0,153209,2519,40,7410,163542,216,11997,0,6281,32387,6411,79,1,29571,2,0,78851,1381,802,70,0,3,1109,10,46679,0,9928
2017-08-06,10463,169496,384002,32,2,0,9,0,27,368,0,2,0,3,0,152795,2514,45,7400,163522,215,12000,0,6285,32344,6516,80,1,29578,2,0,78910,1381,798,69,0,2,1109,9,46656,0,9906
2017-08-07,10471,169440,384211,32,2,0,9,0,27,362,0,2,0,3,0,152668,2502,44,7422,163487,214,11999,0,6293,32315,6383,80,1,29583,2,0,78914,1381,799,70,0,3,1106,6,46634,0,9882
2017-08-08,10497,169348,384325,32,2,0,9,0,27,357,0,2,0,3,0,152651,2494,47,7423,163376,215,12003,0,6269,32273,4491,80,1,29578,2,0,78378,1381,802,71,0,0,1108,4,46620,0,9869
2017-08-09,10448,169204,384465,32,2,0,9,0,27,360,0,2,0,3,0,152668,2493,42,7439,163460,215,12012,0,6272,32449,4487,80,1,29580,2,0,78617,1381,804,71,0,3,1104,6,46619,0,9860
2017-08-10,10460,169092,384406,32,2,0,9,0,28,355,0,2,0,3,0,152666,2488,40,7442,163497,214,12028,0,6276,32935,4480,78,1,29588,2,0,79410,1381,802,70,0,3,1103,6,46628,0,9857
2017-08-11,10450,168975,384868,32,2,0,9,0,28,359,0,2,0,2,0,152804,2483,44,7457,163632,217,12058,0,6271,35952,4458,79,1,29622,2,0,78707,1381,798,69,0,3,1096,7,46635,0,9847
2017-08-12,10482,168942,384623,32,2,0,9,0,29,360,0,2,0,3,0,152783,2477,39,7453,163672,216,12066,0,6266,35940,4468,81,1,29634,2,0,74776,1381,797,70,0,2,1100,6,46581,0,9835
2017-08-13,10432,168936,388740,32,2,0,9,0,29,358,0,2,0,3,0,152652,2472,45,7462,163589,214,12133,0,6266,35966,4451,80,1,29578,2,0,75234,1381,804,71,0,0,1101,2,46553,0,9812
2017-08-14,10450,168869,387967,32,2,0,9,0,29,360,0,2,0,3,0,152461,2471,47,7468,163539,213,12186,0,6269,36007,4450,81,1,29624,2,0,74570,1381,799,71,0,0,1101,7,46547,0,9798
2017-08-15,10458,168868,386342,32,2,0,9,0,30,358,0,2,0,3,0,152411,2465,46,7476,163544,214,12180,0,6263,36132,4457,80,1,29649,2,0,73217,1381,802,69,0,0,1101,8,46531,0,9788
2017-08-16,10472,168601,386520,32,2,0,9,0,30,357,0,2,0,2,0,152537,2462,44,7483,163575,213,12341,0,6252,35909,4459,81,1,29659,2,0,71309,1381,800,70,0,3,1101,5,46536,0,9781
2017-08-17,10450,168512,386692,32,2,0,9,0,30,364,0,2,0,3,0,152504,2455,43,7474,163683,214,12338,0,6257,36497,4459,80,1,29660,2,0,71101,1381,802,69,0,0,1106,2,46514,0,9797
2017-08-18,10431,168495,386244,32,2,0,9,0,30,358,0,2,0,3,0,152623,2455,41,7492,163711,215,12249,0,6262,36647,4467,81,1,29688,2,0,71268,1381,803,70,0,0,1102,12,46480,0,9787
2017-08-19,10447,168306,387128,32,2,0,9,0,31,358,0,2,0,3,0,152633,2454,41,7511,163763,215,12237,0,6255,37962,4467,81,1,29768,2,0,71169,1381,803,70,0,3,1101,3,46473,0,9783
2017-08-20,10480,168136,386774,32,2,0,9,0,30,357,0,2,0,2,0,152543,2450,40,7513,163760,214,12239,0,6252,37971,4466,79,1,29765,2,0,71105,1381,802,70,0,3,1102,5,46453,0,9767
2017-08-21,10445,168117,386719,32,2,0,9,0,30,353,0,2,0,3,0,152612,2448,42,7515,163781,217,11299,0,6257,38036,4469,79,1,29760,2,0,71706,1381,804,70,0,3,1101,3,46427,0,9756
2017-08-22,10464,168163,386184,32,2,0,9,0,30,352,0,2,0,3,0,153002,2442,46,7522,163813,214,10786,0,6259,38092,4468,81,1,29769,2,0,73481,1381,802,71,0,3,1104,5,46396,0,9746
2017-08-23,10427,168446,387289,32,2,0,9,0,30,358,0,2,0,2,0,153000,2439,49,7534,163870,215,11775,0,6259,38088,4448,80,1,29779,2,0,73283,1379,801,71,0,0,1099,4,46401,0,9738
2017-08-24,10437,168539,388040,31,2,0,9,0,30,355,0,2,0,2,0,152535,2434,49,7509,163813,215,11804,0,6263,38101,4581,81,1,29788,2,0,73028,1379,798,70,0,0,1102,4,46397,0,9735
2017-08-25,10447,168513,379401,5,2,0,9,0,30,360,0,2,0,2,0,149814,2443,38,7539,163913,217,11811,0,6248,36435,5794,80,1,29815,2,0,71401,1379,800,73,0,0,1102,4,46411,0,9725
2017-08-26,10443,168361,383009,5,2,0,9,0,31,362,0,2,0,2,0,152851,2438,42,7540,163890,216,11865,0,6279,36621,5783,79,1,29818,2,0,67329,1379,800,74,0,3,1102,3,46395,0,9714
2017-08-27,10412,168256,384625,5,2,0,9,0,31,361,0,1,0,2,0,152894,2433,41,7529,163879,217,11854,0,6252,36446,5764,82,1,29808,2,0,66685,1379,799,74,0,0,1100,3,46380,0,9703
2017-08-28,10422,168298,385249,5,2,0,9,0,31,353,0,1,0,2,0,152908,2429,45,7539,163869,216,11832,0,6249,36443,4429,81,1,29801,2,0,66688,1379,803,74,0,3,1102,3,46365,0,9674
2017-08-29,10448,168355,385236,5,2,0,9,0,32,353,0,1,0,2,0,152971,2439,45,7549,163958,217,11857,0,6252,36547,4438,81,1,29812,2,0,67056,1379,802,73,0,0,1107,7,46327,0,9674
2017-08-30,10454,168640,385651,5,2,0,9,0,34,354,0,1,0,2,0,153035,2434,37,7546,164079,218,11876,0,6257,36520,4341,80,1,29823,2,0,68950,1380,803,72,0,3,1106,4,46333,0,9675
2017-08-31,10431,168737,387582,5,2,0,9,0,34,356,0,1,0,2,0,153268,2433,36,7549,164236,218,11872,0,6244,36608,4481,79,1,29825,2,0,70669,1380,805,73,0,0,1104,5,46331,0,9666
2017-09-01,10435,168892,387508,5,2,0,9,0,33,355,0,1,0,2,0,153461,2427,35,7564,164263,215,11959,0,6257,36644,5130,78,1,29816,2,0,72457,1380,802,72,0,0,1105,4,46312,0,9636
2017-09-02,10440,168948,387129,5,2,0,8,0,33,359,0,1,0,2,0,153411,2426,38,7553,164181,216,12221,0,6257,38237,4297,79,1,29813,2,0,72055,1380,792,72,0,3,1102,5,46287,0,9627
2017-09-03,10457,168981,387291,5,2,0,8,0,32,355,0,1,0,2,0,153227,2425,36,7566,164175,212,12218,0,6247,55836,5250,79,1,29806,2,0,71706,1380,790,71,0,3,1105,5,46264,0,9613
2017-09-04,10459,168850,387025,5,2,0,8,0,33,361,0,1,0,2,0,153268,2420,35,7567,164137,213,12185,0,6257,57492,5250,80,1,29788,2,0,71371,1380,795,72,0,0,1105,4,46241,0,9609
2017-09-05,10452,167869,386641,5,2,0,9,0,32,363,0,1,0,2,0,153250,2421,37,7559,164222,218,12192,0,6255,57764,5224,80,1,29798,2,0,71127,1380,797,72,0,0,1102,3,46227,0,9603
2017-09-06,10434,161906,387009,5,2,0,8,0,31,363,0,1,0,2,0,153015,2417,33,7569,164302,218,12266,0,6250,57817,5248,79,1,29827,2,0,71307,1380,798,72,0,0,1107,5,46207,0,9596
2017-09-07,10435,161743,387106,5,2,0,8,0,33,372,0,1,0,2,0,152884,2411,35,7569,164337,216,12264,0,6244,57686,5251,79,1,29830,2,0,73169,1380,798,72,0,3,1101,6,46209,0,9598
2017-09-08,10401,159130,386295,5,2,0,8,0,34,361,0,1,0,2,0,152906,2408,38,7570,164463,216,12269,0,6254,58250,5362,79,1,29841,2,0,73643,1380,796,73,0,0,1101,3,46207,0,9592
2017-09-09,10388,168541,387235,5,2,0,8,0,35,364,0,0,0,2,0,152924,2410,33,7585,164487,213,12249,0,6241,56624,6476,78,1,29861,2,0,73446,1380,792,73,0,0,1099,5,46204,0,9587
2017-09-10,10409,168406,387141,5,2,0,8,0,35,372,0,0,0,2,0,152892,2407,35,7589,164458,213,12235,0,6232,56487,5231,79,1,29859,2,0,74783,1380,793,72,0,3,1097,4,46181,0,9577
2017-09-11,10354,168306,386758,5,2,0,8,0,34,368,0,0,0,2,0,152845,2403,32,7605,164465,214,12268,0,6240,56493,5243,79,1,29865,2,0,74698,1380,796,72,0,0,1101,9,46150,0,9563
2017-09-12,10366,166326,385711,5,2,0,8,0,35,365,0,0,0,2,0,152905,2400,34,7610,164496,213,12247,0,6239,56589,5225,79,1,29872,2,0,74282,1380,796,71,0,3,1097,5,46150,0,9560
2017-09-13,10363,167276,385919,5,2,0,8,0,34,368,0,0,0,2,0,152602,2405,34,7631,164563,211,12236,0,6305,56659,5225,77,1,29884,2,0,76853,1380,798,71,0,0,1097,2,46132,0,9560
2017-09-14,10356,167126,386127,5,2,0,8,0,34,363,0,0,0,3,0,152649,2397,38,7594,164518,212,12151,0,6257,56656,5189,78,1,29865,2,0,79396,1381,801,72,0,3,1094,6,45843,0,9462
2017-09-15,10357,167213,386414,5,2,0,8,0,34,369,0,0,0,3,0,152658,2403,32,7642,164603,211,12199,0,6301,56649,5202,79,1,29949,2,0,82405,1381,797,73,0,3,1104,6,46119,0,9553
2017-09-16,10363,162441,386741,5,2,0,8,0,34,369,0,0,0,3,0,153090,2400,36,7650,164716,208,12236,0,6304,56727,5184,77,1,29947,2,0,83702,1381,800,73,0,0,1101,4,46124,0,9545
2017-09-17,10359,167105,386789,5,2,0,8,0,33,369,0,0,0,3,0,153197,2399,37,7640,164653,209,12294,0,6291,56710,5113,78,1,29947,2,0,83503,1381,803,73,0,2,1108,5,46101,0,9535
2017-09-18,10367,167108,387803,5,2,0,8,0,32,364,0,0,0,3,0,153060,2400,36,7648,164703,210,12161,0,6280,57642,5127,77,1,29938,2,0,83330,1381,800,73,0,0,1104,6,46096,0,9524
2017-09-19,10346,167149,388988,5,2,0,8,0,32,441,0,0,0,3,0,153087,2396,34,7661,164762,210,11807,0,6278,57264,5119,78,1,29941,2,0,82890,1383,796,74,0,0,1106,4,46098,0,9520
2017-09-20,10399,167191,389293,5,2,0,8,0,32,449,0,0,0,3,0,153250,2391,33,7653,164788,210,11792,0,6289,56745,5122,79,1,30006,2,0,81782,1383,795,74,0,3,1107,2,46096,0,9511
2017-09-21,10321,166707,388671,5,2,0,8,0,31,444,0,0,0,3,0,153514,2386,32,7655,164761,211,11821,0,6289,56497,5125,76,1,30015,2,0,79119,1383,791,73,0,0,1107,4,46059,0,9502
2017-09-22,10340,165372,389154,5,2,0,8,0,32,443,0,0,0,4,0,154916,2390,36,7667,164928,209,11804,0,6300,56578,5125,76,1,30058,2,0,80922,1383,796,71,0,3,1104,4,46064,0,9500
2017-09-23,10333,165722,389058,5,2,0,8,0,32,440,0,0,0,3,0,154869,2387,34,7665,164987,209,11900,0,6293,56633,5132,78,1,30042,2,0,80668,1383,802,73,0,3,1107,5,46051,0,9489
2017-09-24,10385,165541,388703,5,2,0,8,0,32,442,0,0,0,4,0,154831,2386,35,7675,164940,208,11893,0,6295,56621,5138,76,1,30043,2,0,80707,1383,801,72,0,0,1109,7,46052,0,9481
2017-09-25,10325,165490,389098,5,2,0,8,0,32,438,0,0,0,4,0,154868,2386,36,7676,164949,209,11835,0,6294,54526,5210,80,1,29973,2,0,55855,1383,799,72,0,3,1105,5,46039,0,9467
2017-09-26,10328,165535,388483,5,1,0,8,0,32,438,0,0,0,4,0,154965,2385,36,7688,164939,212,11771,0,6293,53903,5207,76,1,29916,2,0,49578,1383,803,75,0,0,1111,4,46027,0,9463
2017-09-27,10318,165576,388919,5,0,0,8,0,30,446,0,0,0,3,0,155122,2381,36,7693,164983,211,11750,0,6293,53921,5247,79,1,29923,2,0,49616,1383,803,74,0,3,1113,3,46003,0,9468
2017-09-28,10338,165495,389137,5,0,0,8,0,31,444,0,0,0,3,0,155253,2372,36,7711,164907,211,11735,0,6291,53255,5343,80,1,29975,2,0,49761,1383,805,75,0,3,1105,5,46009,0,9468
2017-09-29,10315,165266,388490,5,0,0,8,0,31,450,0,0,0,4,0,155376,2337,34,7579,164276,212,11696,0,6252,53155,5341,77,1,29994,2,0,49665,1384,799,75,0,3,1105,4,45846,0,5376
2017-09-30,10372,165237,389526,5,0,0,8,0,31,452,0,0,0,4,0,155387,2370,39,7741,164972,213,11683,0,6288,34783,5206,79,1,30140,2,0,49564,1384,803,75,0,3,1104,3,45981,0,9458
2017-10-01,10338,165448,389989,5,0,0,8,0,28,450,0,0,0,4,0,155390,2365,36,7747,164959,211,11689,0,6276,34790,5345,79,1,30148,2,0,49448,1384,799,75,0,0,1106,5,45960,0,9450
2017-10-02,10331,165414,389810,5,0,0,8,0,32,453,0,0,0,4,0,155313,2374,37,7747,164913,212,11713,0,6280,34754,5325,76,1,30162,2,0,49466,1384,801,74,0,3,1106,2,45954,0,9441
2017-10-03,10364,165235,389813,5,0,0,8,0,32,465,0,0,0,4,0,155447,2371,35,7742,164988,214,11333,0,6283,34804,5347,77,1,30316,2,0,49433,1383,801,74,0,0,1106,4,45935,0,9429
2017-10-04,10350,165193,389962,5,0,0,8,0,32,451,0,0,0,4,0,156313,2370,36,7766,165047,213,11365,0,6291,34742,5317,79,1,30325,2,0,49366,1383,799,74,0,3,1101,2,45918,0,9427
2017-10-05,10329,165525,389292,5,0,0,8,0,32,456,0,0,0,3,0,156464,2363,32,7767,165152,213,11793,0,6288,33841,5214,80,1,30334,2,0,49324,1383,799,74,0,0,1099,5,45921,0,9414
2017-10-06,10361,165511,389473,5,0,0,9,0,32,456,0,0,0,3,0,156546,2360,36,7783,165239,214,11728,0,6292,32932,5215,79,1,30327,2,0,49251,1383,798,73,0,3,1097,4,45919,0,9413
2017-10-07,10349,165404,389345,5,0,0,9,0,32,457,0,0,0,3,0,156735,2360,36,7776,165274,214,11804,0,6296,34603,5533,78,1,30321,2,0,49168,1382,799,73,0,3,1100,3,45899,0,9406
2017-10-08,10362,165467,389493,5,0,0,9,0,32,461,0,0,0,4,0,156837,2353,33,7788,165320,213,11794,0,6299,34700,5219,79,1,30306,2,0,49082,1382,797,72,0,0,1099,4,45897,0,9397
2017-10-09,10366,165554,389275,5,0,0,9,0,32,454,0,0,0,4,0,156900,2352,33,7784,165281,214,11806,0,6291,34671,5196,77,1,30284,2,0,48996,1382,797,73,0,2,1099,3,45899,0,9391
2017-10-10,10347,164504,387232,5,0,0,9,0,32,452,0,0,0,3,0,156965,2353,34,7791,165326,215,11673,0,6284,34702,5212,79,1,30259,2,0,48864,1373,798,72,0,0,1095,4,45885,0,9385
2017-10-11,10324,164939,385790,5,0,0,9,0,32,454,0,0,0,4,0,155738,2351,38,7796,165110,214,11774,0,6297,34799,5216,78,1,30248,2,0,48764,1376,794,73,0,3,1099,3,45860,0,9380
2017-10-12,10345,164772,388026,5,0,0,9,0,31,456,0,0,0,4,0,154805,2349,72,7815,164384,214,11764,0,6299,33812,5205,79,1,30256,2,0,48603,1376,793,72,0,2,1095,5,45847,0,9375
2017-10-13,10333,164130,397671,5,0,0,9,0,27,452,0,0,0,4,0,153546,2352,91,7826,164069,214,11785,0,6293,33696,4509,78,1,30279,2,0,48775,1376,791,72,0,0,1097,11,45849,0,9368
2017-10-14,10350,163617,400103,5,0,0,9,0,30,446,0,0,0,4,0,153368,2355,115,7831,163997,213,11777,0,6291,33795,4505,78,1,30292,2,0,49344,1376,791,73,0,3,1097,12,45838,0,9378
2017-10-15,10348,163388,409129,5,0,0,9,0,30,409,0,0,0,4,0,153220,2352,110,7829,163891,212,11790,0,6289,33829,4526,76,1,30301,2,0,49297,1376,792,73,0,3,1096,6,45826,0,9374
2017-10-16,10321,163014,412193,5,0,0,9,0,30,409,0,0,0,3,0,152340,2355,97,7835,163800,212,11779,0,6293,33853,4537,78,1,30286,2,0,49223,1374,794,72,0,3,1094,7,45827,0,9363
2017-10-17,10323,162778,411424,5,0,0,9,0,30,406,0,0,0,4,0,151636,2357,94,7836,163837,213,11781,0,6301,33818,4536,79,1,30292,2,0,48890,1374,791,72,0,0,1094,10,45803,0,9359
2017-10-18,10322,162739,410502,5,0,0,9,0,29,403,0,0,0,4,0,151673,2358,102,7833,164012,215,11788,0,6295,33761,4545,77,1,30288,2,0,48587,1334,794,74,0,3,1098,14,45806,0,9360
2017-10-19,10323,162477,410739,5,0,0,9,0,29,410,0,0,0,3,0,151835,2357,108,7851,164101,215,11787,0,6292,33753,4525,78,1,30305,2,0,48439,1309,791,75,0,3,1098,11,45807,0,9367
2017-10-20,10332,162405,393403,5,0,0,9,0,29,409,0,0,0,4,0,151897,2355,104,7867,164210,217,11782,0,6306,33468,4796,77,1,30336,2,0,48138,1307,789,75,0,0,1095,6,45798,0,9380
2017-10-21,10275,162345,377511,5,0,0,9,0,29,408,0,0,0,3,0,152089,2350,97,7873,164304,214,11785,0,6291,33070,4786,78,1,30375,2,0,47764,1307,792,76,0,3,1097,9,45800,0,9376
2017-10-22,10311,162237,377600,5,0,0,9,0,29,403,0,0,0,3,0,151996,2348,102,7874,164314,217,11658,0,6288,33046,4807,76,1,30362,2,0,47645,1301,787,76,0,3,1098,8,45778,0,9370
2017-10-23,10304,162264,377550,5,0,0,9,0,29,409,0,0,0,4,0,151854,2348,104,7876,164284,215,11779,0,6289,32954,4812,78,1,30368,2,0,47448,1301,784,76,0,3,1098,6,45772,0,9352
2017-10-24,10292,162381,377277,5,0,0,10,0,29,409,0,0,0,4,0,151921,2348,107,7886,164343,216,11408,0,6292,32523,4816,77,1,30373,2,0,47113,1310,784,76,0,0,1102,7,45764,0,9347
2017-10-25,10288,162117,377847,5,0,0,10,0,29,403,0,0,0,4,0,152079,2350,112,7887,164406,214,11740,0,6290,33352,4489,76,1,30471,2,0,46909,1310,784,81,0,0,1095,5,45759,0,9349
2017-10-26,10205,160206,373777,5,0,0,9,0,28,404,0,0,0,4,0,150188,2334,110,7814,162945,215,11514,0,6214,33169,4432,78,1,30221,2,0,46207,1305,780,75,0,0,1096,4,45409,0,9251
2017-10-27,10316,162487,370444,5,0,0,9,0,29,413,0,0,0,3,0,152336,2346,115,7893,164464,215,11628,0,6284,33077,4491,78,1,30524,2,0,46319,1309,787,76,0,0,1098,8,45760,0,9341
2017-10-28,10316,162782,377600,5,0,0,9,0,28,404,0,0,0,4,0,152326,2344,99,7904,164447,217,11853,0,6279,33166,4518,76,1,30543,2,0,45949,1310,788,76,0,0,1096,10,45734,0,9339
2017-10-29,10278,162892,378313,5,0,0,9,0,29,407,0,0,0,4,0,152432,2344,117,7903,164470,213,11911,0,6276,33217,4507,76,1,30567,2,0,45790,1310,789,75,0,0,1099,6,45719,0,9329
