date,dom_count
2018-01-08,130484483
2018-01-09,130526505
2018-01-10,130552877
2018-01-11,130582102
2018-01-12,130615957
2018-01-13,130615737
2018-01-14,130593796
2018-01-15,130593775
2018-01-16,130632913
2018-01-17,130674549
2018-01-18,130715591
2018-01-19,130750710
2018-01-20,130777516
2018-01-21,130778123
2018-01-22,130754026
2018-01-23,130785618
2018-01-24,130816549
2018-01-25,130857652
2018-01-26,130896862
2018-01-27,130933526
2018-01-28,130935547
2018-01-29,130942696
2018-01-30,130990304
2018-01-31,131049308
2018-02-01,131075327
2018-02-02,131106609
2018-02-03,131124171
2018-02-04,131109439
2018-02-05,131109121
2018-02-06,131161015
2018-02-07,131206524
2018-02-08,131247639
2018-02-09,131282095
2018-02-10,131317534
2018-02-11,131309222
2018-02-12,131302459
2018-02-13,131333361
2018-02-14,131361993
2018-02-15,131384779
2018-02-16,131395452
2018-02-17,131389117
2018-02-18,131372456
2018-02-19,131361951
2018-02-20,131368374
2018-02-21,131387591
2018-02-22,131399758
2018-02-23,131423352
2018-02-24,131430954
2018-02-25,131426893
2018-02-26,131421543
2018-02-27,131455318
2018-02-28,131491172
2018-03-01,131530204
2018-03-02,131556344
2018-03-03,131559315
2018-03-04,131549147
2018-03-05,131535783
2018-03-06,131549204
2018-03-07,131585704
2018-03-08,131624413
2018-03-09,131661214
2018-03-10,131680227
2018-03-11,131672857
2018-03-12,131679247
2018-03-13,131725942
2018-03-14,131776137
2018-03-15,131853761
2018-03-16,131903942
2018-03-17,131918889
2018-03-18,131927635
2018-03-19,131939706
2018-03-20,131994105
2018-03-21,132041676
2018-03-22,132089226
2018-03-23,132132222
2018-03-24,132153676
2018-03-25,132146814
2018-03-26,132148566
2018-03-27,132189714
2018-03-28,132226526
2018-03-29,132270596
2018-03-30,132308940
2018-03-31,132317651
2018-04-01,132324616
2018-04-02,132317454
2018-04-03,132344580
2018-04-04,132373031
2018-04-05,132403337
2018-04-06,132408203
2018-04-07,132413908
2018-04-08,132400824
2018-04-09,132400658
2018-04-10,132434056
2018-04-11,132481245
2018-04-12,132518410
2018-04-13,132552238
2018-04-14,132558111
2018-04-15,132562854
2018-04-16,132564957
2018-04-17,132610871
2018-04-18,132640728
2018-04-19,132651794
2018-04-20,132675512
2018-04-21,132695379
2018-04-22,132677186
2018-04-23,132678314
2018-04-24,132717182
2018-04-25,132764402
2018-04-26,132791366
2018-04-27,132819689
2018-04-28,132854061
2018-04-29,132831565
2018-04-30,132796700
2018-05-01,132847855
2018-05-02,132881181
2018-05-03,132926679
2018-05-04,132958861
2018-05-05,132987561
2018-05-06,132967053
2018-05-07,132968607
2018-05-08,132990803
2018-05-09,133032093
2018-05-10,133060991
2018-05-11,133079277
2018-05-12,133094786
2018-05-13,133082363
2018-05-14,133066311
2018-05-15,133117905
2018-05-16,133149998
2018-05-17,133175459
2018-05-18,133209353
2018-05-19,133235201
2018-05-20,133223810
2018-05-21,133221005
2018-05-22,133263713
2018-05-23,133293779
2018-05-24,133325558
2018-05-25,133351635
2018-05-26,133373576
2018-05-27,133358917
2018-05-28,133352933
2018-05-29,133377757
2018-05-30,133423706
2018-05-31,133450654
2018-06-01,133497656
2018-06-02,133512975
2018-06-03,133504883
2018-06-04,133496823
2018-06-05,133540382
2018-06-06,133569586
2018-06-07,133601719
2018-06-08,133637140
2018-06-09,133647870
2018-06-10,133635991
2018-06-11,133633669
2018-06-12,133667429
2018-06-13,133696256
2018-06-14,133729583
2018-06-15,133744171
2018-06-16,133741204
2018-06-17,133716902
2018-06-18,133697392
2018-06-19,133717060
2018-06-20,133761603
2018-06-21,133802704
2018-06-22,133829672
2018-06-23,133839645
2018-06-24,133825570
2018-06-25,133815765
2018-06-26,133848416
2018-06-27,133878861
2018-06-28,133909989
2018-06-29,133938918
2018-06-30,133969045
2018-07-01,133969044
2018-07-02,133975486
2018-07-03,134013720
2018-07-04,134059708
2018-07-05,134072360
2018-07-06,134070211
2018-07-07,134087508
2018-07-08,134079974
2018-07-09,134073066
2018-07-10,134133740
2018-07-11,134174454
2018-07-12,134191379
2018-07-13,134218752
2018-07-14,134238489
2018-07-15,134236953
2018-07-16,134233364
2018-07-17,134284185
2018-07-18,134314380
2018-07-19,134352923
2018-07-20,134381691
2018-07-21,134400084
2018-07-22,134391394
2018-07-23,134390101
2018-07-24,134442250
2018-07-25,134474554
2018-07-26,134513377
2018-07-27,134554808
2018-07-28,134581114
2018-07-29,134578045
2018-07-30,134578056
2018-07-31,134625936
2018-08-01,134672458
2018-08-02,134704811
2018-08-03,134737848
2018-08-04,134758202
2018-08-05,134753884
2018-08-06,134737950
2018-08-07,134769830
2018-08-08,134801747
2018-08-09,134828745
2018-08-10,134863128
2018-08-11,134874299
2018-08-12,134864111
2018-08-13,134860651
2018-08-14,134910452
2018-08-15,134954645
2018-08-16,134988702
2018-08-17,135021154
2018-08-18,135034452
2018-08-19,135022417
2018-08-20,135026273
2018-08-21,135067377
2018-08-22,135089715
2018-08-23,135118238
2018-08-24,135156122
2018-08-25,135163479
2018-08-26,135149998
2018-08-27,135150731
2018-08-28,135198530
2018-08-29,135234260
2018-08-30,135261079
2018-08-31,135301037
2018-09-01,135331932
2018-09-02,135318280
2018-09-03,135314935
2018-09-04,135348631
2018-09-05,135382139
2018-09-06,135404293
2018-09-07,135459318
2018-09-08,135492267
2018-09-09,135489520
2018-09-10,135490992
2018-09-11,135539273
2018-09-12,135567138
2018-09-13,135602078
2018-09-14,135642359
2018-09-15,135658146
2018-09-16,135647948
2018-09-17,135654397
2018-09-18,135692511
2018-09-19,135726236
2018-09-20,135762579
2018-09-21,135793458
2018-09-22,135807547
2018-09-23,135799757
2018-09-24,135793484
2018-09-25,135828196
2018-09-26,135865370
2018-09-27,135887432
2018-09-28,135914847
2018-09-29,135933200
2018-09-30,135915653
2018-10-01,135942298
2018-10-02,135972020
2018-10-03,135989321
2018-10-04,135994313
2018-10-05,136009311
2018-10-06,136012221
2018-10-07,136007522
2018-10-08,136007269
2018-10-09,136042983
2018-10-10,136071717
2018-10-11,136099622
2018-10-12,136127554
2018-10-13,136142063
2018-10-14,136140501
2018-10-15,136133675
2018-10-16,136163449
2018-10-17,136221018
2018-10-18,136252036
2018-10-19,136284141
2018-10-20,136297681
2018-10-21,136293552
2018-10-22,136296265
2018-10-23,136329161
2018-10-24,136354302
2018-10-25,136368934
2018-10-26,136395813
2018-10-27,136406588
2018-10-28,136396826
2018-10-29,136396101
2018-10-30,136437429
2018-10-31,136461114
2018-11-01,136486646
2018-11-02,136497069
2018-11-03,136504093
2018-11-04,136483863
2018-11-05,136482008
2018-11-06,136511141
2018-11-07,136541385
2018-11-08,136581517
2018-11-09,136604044
2018-11-10,136615815
2018-11-11,136607481
2018-11-12,136660804
2018-11-13,136662939
2018-11-14,136692576
2018-11-15,136723699
2018-11-16,136748971
2018-11-17,136761818
2018-11-18,136752366
2018-11-19,136753401
2018-11-20,136794134
2018-11-21,136833875
2018-11-22,136867589
2018-11-23,136879516
2018-11-24,136886103
2018-11-25,136879012
2018-11-26,136898994
2018-11-27,136950394
2018-11-28,136991162
2018-11-29,137024562
2018-11-30,137047756
2018-12-01,137079289
2018-12-02,137067087
2018-12-03,137062953
2018-12-04,137088183
2018-12-05,137119187
2018-12-06,137136762
2018-12-07,137150499
2018-12-08,137166062
2018-12-09,137147402
2018-12-10,137147468
2018-12-11,137181351
2018-12-12,137211979
2018-12-13,137231219
2018-12-14,137231043
2018-12-15,137249799
2018-12-16,137241953
2018-12-17,137232336
2018-12-18,137259699
2018-12-19,137282392
2018-12-20,137295096
2018-12-21,137282232
2018-12-22,137298831
2018-12-23,137282960
2018-12-24,137261125
2018-12-25,137281660
2018-12-26,137271738
2018-12-27,137255262
2018-12-28,137286128
2018-12-29,137299904
2018-12-30,137288111
2018-12-31,137259473
2019-01-01,137286180
2019-01-02,137278603
2019-01-03,137299771
2019-01-04,137317366
2019-01-05,137310861
2019-01-06,137312441
2019-01-07,137305253
2019-01-08,137326179
2019-01-09,137405615
2019-01-10,137435764
2019-01-11,137425022
2019-01-12,137448081
2019-01-13,137445933
2019-01-14,137438277
2019-01-15,137499235
2019-01-16,137534188
2019-01-17,137570315
2019-01-18,137607572
2019-01-19,137626530
2019-01-20,137614777
2019-01-21,137594617
2019-01-22,137626154
2019-01-23,137672896
2019-01-24,137729676
2019-01-25,137734560
2019-01-26,137762095
2019-01-27,137780873
2019-01-28,137756106
2019-01-29,137823021
2019-01-30,137821377
2019-01-31,137893500
2019-02-01,137885531
2019-02-02,137926434
2019-02-03,137923639
2019-02-04,137904015
2019-02-05,137910755
2019-02-06,137942121
2019-02-07,137998154
2019-02-08,138018852
2019-02-09,138006720
2019-02-10,138027539
2019-02-11,138026453
2019-02-12,138027538
2019-02-13,138108870
2019-02-14,138097100
2019-02-15,138125393
2019-02-16,138201345
2019-02-17,138174410
2019-02-18,138162171
2019-02-19,138180553
2019-02-20,138253730
2019-02-21,138244897
2019-02-22,138317214
2019-02-23,138293311
2019-02-24,138292778
2019-02-25,138287195
2019-02-26,138311643
2019-02-27,138388746
2019-02-28,138371119
2019-03-01,138394665
2019-03-02,138471576
2019-03-03,138443012
2019-03-04,138446974
2019-03-05,138483800
2019-03-06,138570503
2019-03-07,138609644
2019-03-08,138650659
2019-03-09,138629392
2019-03-10,138631225
2019-03-11,138613334
2019-03-12,138682219
2019-03-13,138672479
2019-03-14,138695108
2019-03-15,138729210
2019-03-16,138731761
2019-03-17,138708169
2019-03-18,138688588
2019-03-19,138773100
2019-03-20,138819686
2019-03-21,138812542
2019-03-22,138866600
2019-03-23,138896160
2019-03-24,138887785
2019-03-25,138888315
2019-03-26,138888733
2019-03-27,138983457
2019-03-28,139040781
2019-03-29,139072348
2019-03-30,139127705
2019-03-31,139135570
2019-04-01,139156485
2019-04-02,139150453
2019-04-03,139250161
2019-04-04,139298865
2019-04-05,139297687
2019-04-06,139345312
2019-04-07,139315499
2019-04-08,139332697
2019-04-09,139339327
2019-04-10,139337433
2019-04-11,139458327
2019-04-12,139452170
2019-04-13,139474791
2019-04-14,139476293
2019-04-15,139464531
2019-04-16,139477429
2019-04-17,139472754
2019-04-18,139527258
2019-04-19,139522126
2019-04-20,139573247
2019-04-21,139564801
2019-04-22,139534942
2019-04-23,139548972
2019-04-24,139579409
2019-04-25,139601594
2019-04-26,139624028
2019-04-27,139659218
2019-04-28,139667014
2019-04-29,139657411
2019-04-30,139672022
2019-05-01,139697471
2019-05-02,139736062
2019-05-03,139753165
2019-05-04,139760838
2019-05-05,139756319
2019-05-06,139724511
2019-05-07,139725063
2019-05-08,139758331
2019-05-09,139789544
2019-05-10,139802369
2019-05-11,139825877
2019-05-12,139827032
2019-05-13,139813273
2019-05-14,139843008
2019-05-15,139887509
2019-05-16,139923417
2019-05-17,139946952
2019-05-18,139959827
2019-05-19,139942318
2019-05-20,139926182
2019-05-21,139942245
2019-05-22,139980185
2019-05-23,140012893
2019-05-24,140055889
2019-05-25,140074670
2019-05-26,140067213
2019-05-27,140044630
2019-05-28,140075112
2019-05-29,140097923
2019-05-30,140127824
2019-05-31,140151603
2019-06-01,140169368
2019-06-02,140182521
2019-06-03,140166685
2019-06-04,140181634
2019-06-05,140227720
2019-06-06,140232353
2019-06-07,140256301
2019-06-08,140284585
2019-06-09,140276735
2019-06-10,140253772
2019-06-11,140271757
2019-06-12,140300848
2019-06-13,140329298
2019-06-14,140360387
2019-06-15,140375394
2019-06-16,140374376
2019-06-17,140348732
2019-06-18,140366194
2019-06-19,140399919
2019-06-20,140431338
2019-06-21,140468150
2019-06-22,140500569
2019-06-23,140490133
2019-06-24,140485369
2019-06-25,140515582
2019-06-26,140557805
2019-06-27,140586005
2019-06-28,140606853
2019-06-29,140628454
2019-06-30,140641488
2019-07-01,140621438
2019-07-02,140646272
2019-07-03,140663003
2019-07-04,140693932
2019-07-05,140712624
2019-07-06,140713906
2019-07-07,140698967
2019-07-08,140681519
2019-07-09,140693315
2019-07-10,140745942
2019-07-11,140793116
2019-07-12,140818150
2019-07-13,140840488
2019-07-14,140824482
2019-07-15,140811303
2019-07-16,140829877
2019-07-17,140857411
2019-07-18,140901785
2019-07-19,140932073
2019-07-20,140949426
2019-07-21,140954962
2019-07-22,140944225
2019-07-23,140953165
2019-07-24,141007872
2019-07-25,141033011
2019-07-26,141057396
2019-07-27,141079388
2019-07-28,141074366
2019-07-29,141052055
2019-07-30,141075375
2019-07-31,141120270
2019-08-01,141145839
2019-08-02,141177913
2019-08-03,141184451
2019-08-04,141118611
2019-08-05,141070496
2019-08-06,141067855
2019-08-07,141106677
2019-08-08,141143772
2019-08-09,141258354
2019-08-10,141307723
2019-08-11,141304497
2019-08-12,141284244
2019-08-13,141302142
2019-08-14,141350404
2019-08-15,141378163
2019-08-16,141412749
2019-08-17,141443849
2019-08-18,141442703
2019-08-19,141417604
2019-08-20,141441126
2019-08-21,141492579
2019-08-22,141525864
2019-08-23,141538467
2019-08-24,141553851
2019-08-25,141545975
2019-08-26,141507017
2019-08-27,141522453
2019-08-28,141566689
2019-08-29,141594596
2019-08-30,141621451
2019-08-31,141625849
2019-09-01,141624794
2019-09-02,141602867
2019-09-03,141614056
2019-09-04,141619134
2019-09-05,141659263
2019-09-06,141671044
2019-09-07,141693578
2019-09-08,141691268
2019-09-09,141678938
2019-09-10,141690739
2019-09-11,141722583
2019-09-12,141766299
2019-09-13,141774447
2019-09-14,141774772
2019-09-15,141758264
2019-09-16,141741953
2019-09-17,141758963
2019-09-18,141789227
2019-09-19,141837603
2019-09-20,141868667
2019-09-21,141894387
2019-09-22,141884561
2019-09-23,141872599
2019-09-24,141876809
2019-09-25,141921451
2019-09-26,141950508
2019-09-27,141983743
2019-09-28,142007621
2019-09-29,142011374
2019-09-30,141990651
2019-10-01,142027333
2019-10-02,142069260
2019-10-03,142084266
2019-10-04,142106216
2019-10-05,142123848
2019-10-06,142120260
2019-10-07,142106237
2019-10-08,142111044
2019-10-09,142114136
2019-10-10,142191255
2019-10-11,142232851
2019-10-12,142261845
2019-10-13,142270277
2019-10-14,142256232
2019-10-15,142253999
2019-10-16,142302089
2019-10-17,142341793
2019-10-18,142377980
2019-10-19,142408100
2019-10-20,142410311
2019-10-21,142384475
2019-10-22,142374978
2019-10-23,142406726
2019-10-24,142436041
2019-10-25,142463766
2019-10-26,142495576
2019-10-27,142496693
2019-10-28,142477597
2019-10-29,142501626
2019-10-30,142530258
2019-10-31,142570353
2019-11-01,142615079
2019-11-02,142563690
2019-11-03,142486384
2019-11-04,142479615
2019-11-05,142510684
2019-11-06,142576497
2019-11-07,142599886
2019-11-08,142639161
2019-11-09,142668105
2019-11-10,142691937
2019-11-11,142688872
2019-11-12,142726058
2019-11-13,142792523
2019-11-14,142796005
2019-11-15,142794961
2019-11-16,142724825
2019-11-17,142739582
2019-11-18,142731388
2019-11-19,142756201
2019-11-20,142790358
2019-11-21,142830664
2019-11-22,142853043
2019-11-23,142859703
2019-11-24,142861966
2019-11-25,142842725
2019-11-26,142860696
2019-11-27,142906266
2019-11-28,142933066
2019-11-29,142955641
2019-11-30,142975096
2019-12-01,143001121
2019-12-02,142991963
2019-12-03,143032193
2019-12-04,143066831
2019-12-05,143105348
2019-12-06,143122254
2019-12-07,143145407
2019-12-08,143167790
2019-12-09,143160587
2019-12-10,143189066
2019-12-11,143236803
2019-12-12,143272452
2019-12-13,143285471
2019-12-14,143312687
2019-12-15,143321354
2019-12-16,143290951
2019-12-17,143323447
2019-12-18,143365774
2019-12-19,143370706
2019-12-20,143325043
2019-12-21,143349752
2019-12-22,143332486
2019-12-23,143318950
2019-12-24,143352392
2019-12-25,143364650
2019-12-26,143356519
2019-12-27,143354660
2019-12-28,143354711
2019-12-29,143348068
2019-12-30,143327828
2019-12-31,143344969
2020-01-01,143380928
2020-01-02,143385755
2020-01-03,143398880
2020-01-04,143439592
2020-01-05,143443046
2020-01-06,143416735
2020-01-07,143433754
2020-01-08,143472320
2020-01-09,143514426
2020-01-10,143559719
2020-01-11,143587784
2020-01-12,143592954
2020-01-13,143570085
2020-01-14,143599017
2020-01-15,143631990
2020-01-16,143665649
2020-01-17,143715212
2020-01-18,143742912
2020-01-19,143731619
2020-01-20,143718166
2020-01-21,143727655
2020-01-22,143735534
2020-01-23,143773500
2020-01-24,143786235
2020-01-25,143798117
2020-01-26,143800777
2020-01-27,143787278
2020-01-28,143791140
2020-01-29,143815203
2020-01-30,143839016
