date,AT&T,Akamai,Amazon,Ananke,Aryaka,Azion,BitGravity,BunnyCDN,CDN77,CDNetworks,CDNvideo,CacheFly,Cedexis,ChinaCache,ChinaNetCenter,Cloudflare,Edgecast,Facebook,Fastly,Google,Highwinds,Incapsula,Instartlogic,Internap,LeaseWeb CDN,Level3,Limelight,Medianova,Microsoft,NGENIX,OnApp,Rackspace,Reflected Networks,SFR,StackPath,SwiftServe,Taobao,Telenor,Twitter,Yahoo,Yottaa,Zenedge
2015-12-14,81488,1512957,5891313,38,35,0,59,0,66,3003,2,130,0,0,0,975087,208641,382,48316,1360028,1992,97561,0,103217,247081,62953,1308,20,191724,1,0,759852,12479,5970,562,18,7,4539,71,554891,1,116
2015-12-15,81429,1515523,5941284,37,35,0,58,0,65,3016,2,130,0,0,0,975666,208734,383,48425,1360886,1739,97714,0,102516,247080,62116,1316,19,191960,1,0,758224,12473,5978,558,16,0,4524,47,554804,1,131
2015-12-16,81430,1514117,5951451,39,35,0,59,0,65,2981,2,130,0,0,0,975943,209004,380,48480,1362556,1637,97730,0,102591,250742,61978,1320,20,191859,1,0,758338,12477,5985,558,18,0,4521,49,554886,1,116
2015-12-17,81378,1514078,5963537,40,36,0,58,0,64,2974,2,130,0,0,0,976900,209300,218,48606,1362996,1490,98055,0,102571,249949,62015,1320,20,192377,1,0,759232,12473,5989,553,18,0,4521,18,555097,1,116
2015-12-18,81362,1514634,5971277,40,35,0,59,0,64,3015,2,130,0,0,0,978043,209618,193,48752,1364228,1390,98131,0,102556,248019,61951,1312,20,192552,1,0,757878,12473,5989,547,16,0,4516,17,554864,1,116
2015-12-19,81076,1514063,5964988,40,35,0,59,0,65,3017,2,130,0,0,0,977996,209693,196,48785,1364036,1333,98102,0,102655,247327,62108,1311,20,192471,1,0,758714,12467,5988,542,18,0,4533,17,554749,1,117
2015-12-20,80826,1512460,5965965,41,35,0,59,0,64,3011,2,130,0,0,0,979263,209721,192,48852,1364673,1319,97361,0,102966,247373,62096,1311,20,192730,1,0,758823,12465,5987,542,18,0,4532,17,554724,1,117
2015-12-21,80962,1510033,5966436,41,35,0,59,0,69,2984,2,129,0,0,0,979588,209763,193,48929,1365016,1319,96070,0,102755,247814,61947,1311,20,192509,1,0,755761,12457,5996,536,18,0,4526,17,554574,1,117
2015-12-22,81192,1509103,5970387,40,36,0,59,0,68,3061,2,130,0,0,0,981166,209792,193,49049,1366881,1316,96647,0,102686,247542,61963,1310,20,192780,1,0,752800,12455,5984,529,18,0,4518,17,554585,1,117
2015-12-23,81158,1509160,5922945,36,36,0,59,0,68,3014,2,130,0,0,0,980293,209808,193,49157,1366288,1313,96611,0,102576,245795,61995,1305,20,192263,1,0,752933,12453,5983,523,18,0,4519,17,554541,1,117
2015-12-24,81059,1508052,5933307,36,36,0,60,0,70,3019,2,130,0,0,0,981363,209636,193,49256,1367011,1315,96940,0,102614,246633,61843,1300,20,191490,1,0,753412,12449,5985,525,18,0,4517,17,554492,1,117
2015-12-25,81064,1507971,5936239,36,36,0,60,0,70,2982,2,130,0,0,0,981337,209645,198,49287,1367771,1313,98667,0,102596,246529,61861,1305,20,191929,1,0,755034,12450,5987,524,18,0,4519,18,554892,1,117
2015-12-26,81055,1506403,5941807,36,36,0,60,0,70,3076,2,130,0,0,0,981956,209436,214,49338,1368127,1312,98595,0,102614,246333,61817,1302,20,192512,1,0,748753,12449,5979,524,18,0,4519,20,554930,1,117
2015-12-27,80980,1503409,5940574,36,36,0,60,0,70,3059,2,130,0,0,0,982036,209431,213,49402,1368352,1313,98548,0,102587,246318,61790,1286,20,191459,1,0,755364,12445,5979,524,18,0,4521,20,554896,1,120
2015-12-28,80981,1502405,5942240,36,36,0,60,0,70,3041,2,130,0,0,0,982744,209378,216,49450,1368917,1288,98390,0,102541,246385,61789,1286,19,192573,1,0,755894,12440,5966,524,18,0,4524,21,554892,0,120
2015-12-29,80927,1503412,5943141,36,36,0,60,0,69,3014,2,131,0,0,0,983253,209258,218,49606,1369348,1286,98519,0,102523,246210,61737,1287,19,192471,1,0,752266,12434,5972,522,17,0,4523,19,554650,0,120
2015-12-30,80864,1504947,5944103,36,36,0,60,0,68,3027,2,131,0,0,0,984023,209228,215,49878,1368725,1288,98596,0,102439,245951,61621,1272,19,192715,1,0,755675,12432,5971,522,18,0,4523,19,554750,0,132
2015-12-31,80877,1507650,5994524,36,36,0,60,0,69,3025,2,129,0,0,0,986164,209274,216,50115,1373435,1276,98480,0,102349,245683,61740,1259,19,193476,1,0,755914,12427,5979,447,18,0,4522,17,554862,0,121
2016-01-01,80818,1509790,6000580,36,36,0,60,0,70,3032,2,129,0,0,0,985919,209050,208,50049,1372998,1291,98713,0,102311,245472,61641,1255,19,193188,1,0,755140,12422,5977,439,18,0,4528,16,554767,0,121
2016-01-02,80792,1511468,6002236,36,36,0,60,0,69,3000,2,129,0,0,0,985658,208911,222,50187,1373420,1288,98775,0,102214,245388,61606,1257,19,192211,1,0,753134,12421,5972,439,18,0,4524,22,554678,0,121
2016-01-03,80688,1513732,5983527,36,36,0,60,0,68,3005,2,129,0,0,0,985005,208964,219,50289,1364374,1285,97242,0,102196,245092,61619,1261,19,192076,1,0,752975,12422,5968,438,18,0,4524,17,554644,0,120
2016-01-04,80650,1515237,5950620,36,36,0,60,0,66,3031,2,129,0,0,0,986021,207223,213,50410,1371161,1284,96947,0,101984,244756,61611,1257,19,192366,1,0,752860,12418,5980,439,18,0,4526,23,554554,0,116
2016-01-05,80682,1521927,5990424,36,34,0,61,0,66,2996,2,128,0,0,0,988469,209056,217,50635,1383820,1287,97003,0,102086,245299,61630,1255,19,192971,1,0,754289,12429,5966,440,18,0,4517,18,554835,0,116
2016-01-06,80502,1528526,5998737,37,34,0,61,0,67,3106,2,128,0,0,0,989554,208948,216,50779,1385244,1247,96936,0,101939,244701,61579,1259,19,192882,1,0,757497,12427,5956,445,17,0,4515,18,554789,0,121
2016-01-07,82630,1530488,6003895,37,34,0,61,0,68,3101,2,128,0,0,0,990994,209010,218,50901,1386633,1242,96925,0,102022,244010,61534,1257,18,193569,1,0,759320,12399,5955,446,17,0,4523,22,555305,0,127
2016-01-08,80561,1531096,5998926,37,34,0,61,0,67,3101,2,128,0,0,0,991753,209012,222,51064,1387885,1246,96813,0,101672,241157,62608,1250,18,193193,1,0,760254,12386,5953,446,17,0,4520,17,552479,0,113
2016-01-09,80597,1532436,5997057,37,34,0,61,0,68,3116,2,128,0,0,0,992493,208959,218,51172,1388847,1244,96874,0,101808,241117,62623,1241,18,194514,1,0,760212,12377,5947,450,17,0,4516,20,552435,0,114
2016-01-10,80523,1533229,5995118,37,34,0,61,0,70,3106,2,128,0,0,0,991774,208846,226,51257,1388123,1246,96630,0,101783,241301,62632,1245,18,194583,1,0,759407,12377,5944,450,17,0,4499,20,552557,0,114
2016-01-11,80448,1534684,4572542,37,34,0,61,0,69,3102,2,128,0,0,0,991833,208728,225,51319,1388988,1247,1524668,0,101732,253567,62512,1246,18,194857,1,0,758672,12368,5938,449,16,0,4489,18,552145,0,114
2016-01-12,80382,1533148,4570040,37,34,0,60,0,71,3106,2,128,0,0,0,993325,208648,214,51651,1390667,1248,1526081,0,92121,241845,62145,1242,18,195028,1,0,759094,12369,5951,451,18,0,4486,18,552127,0,114
2016-01-13,80389,1535639,4600208,37,34,0,60,0,64,3104,2,173,0,0,0,994412,208718,216,51829,1393005,1249,1521609,0,102621,240160,62184,1241,18,195393,1,0,760317,12368,5955,451,18,0,4491,20,552302,0,114
2016-01-14,80427,1537752,6042258,37,34,0,60,0,64,3048,2,173,0,0,0,995339,208621,208,51932,1394716,1249,96703,0,102884,240412,62088,1239,18,195309,1,0,760586,12363,5949,451,20,0,4501,18,552230,0,115
2016-01-15,80419,1538842,6040544,37,34,0,61,0,66,3053,2,173,0,0,0,996083,208605,209,52016,1396339,1253,96490,0,102386,240726,62071,1244,18,195441,1,0,761255,12381,5952,451,19,9,4497,17,551751,0,114
2016-01-16,80404,1538656,6093888,37,34,0,61,0,65,3048,2,173,0,0,0,995883,208442,213,52073,1396213,1249,96574,0,102555,240516,62018,1242,18,195459,1,0,752673,12391,5950,450,20,9,4485,21,551516,0,118
2016-01-17,80436,1539919,6029649,37,34,0,61,0,66,3046,2,173,0,0,0,996471,208342,211,52133,1396917,1249,96621,0,102501,239249,62089,1250,18,195355,1,0,761453,12389,5949,451,20,9,4490,22,551488,0,114
2016-01-18,80430,1540006,6021118,37,34,0,61,0,67,3035,2,173,0,0,0,997061,208231,214,52244,1397983,1250,96482,0,102511,239500,62127,1240,18,195166,1,0,760677,12392,5958,450,20,0,4488,19,551527,0,114
2016-01-19,80387,1538540,6042426,37,34,0,61,0,68,2982,2,173,0,0,0,999070,208099,210,52400,1400811,1250,96696,0,102707,240316,62268,1242,18,195873,1,0,759629,12395,5953,450,21,0,4493,17,551564,0,114
2016-01-20,80445,1541514,6046139,36,34,0,61,0,71,2840,2,173,0,0,0,1000296,208093,212,52524,1402886,1247,96394,0,102715,239980,62177,1239,18,196080,1,0,760548,12395,5953,449,20,0,4494,20,552109,0,114
2016-01-21,80395,1535612,4612881,35,34,0,61,0,71,2845,2,174,0,0,0,1001605,207951,224,52652,1404280,1237,1534627,0,102462,239993,62011,1242,18,196530,1,0,760899,12377,5950,446,20,0,4487,19,551575,0,114
2016-01-22,80365,1535563,6060435,32,34,0,62,0,75,2843,2,173,0,0,0,1002689,207773,225,52761,1405169,1215,94788,0,102705,239640,62014,1233,18,196252,1,0,761556,12368,5964,446,19,0,4489,20,551699,0,114
2016-01-23,80312,1535557,6058478,32,34,0,62,0,77,2866,2,173,0,0,0,1003435,207776,224,52870,1406744,1133,94648,0,102666,239539,62008,1234,18,196958,1,0,761550,12374,5957,446,19,0,4481,17,551569,0,114
2016-01-24,80304,1535259,6057757,32,34,0,61,0,77,2880,2,173,0,0,0,1003514,207647,215,52938,1406421,1110,94926,0,102350,237997,61909,1237,18,196797,1,0,759046,12374,5952,446,18,0,4485,19,551507,0,114
2016-01-25,80307,1536787,6059462,32,34,0,61,0,78,2869,2,173,0,0,0,1004728,207489,220,53006,1406946,1106,94902,0,97151,238863,61938,1239,18,196815,1,0,752430,12368,5942,445,19,0,4482,19,551401,0,114
2016-01-26,80352,1536722,6068517,32,34,0,61,0,77,2863,2,173,0,0,0,1007333,207466,216,53333,1410095,1137,94978,0,89712,239167,61892,1239,18,197423,1,0,746396,12366,5947,447,19,0,4482,24,551526,0,114
2016-01-27,80200,1538716,6071751,35,34,0,62,0,77,2753,2,173,0,0,0,1008849,207496,224,53488,1411400,1134,94886,0,73481,238953,61934,1233,18,197810,1,0,747110,12361,5939,444,19,9,4481,21,550485,0,114
2016-01-28,82291,1538673,6049073,35,34,0,62,0,76,2792,2,173,0,0,0,1010563,207400,214,53587,1412780,1132,116300,0,73395,238325,62857,1241,19,197976,1,0,747271,12354,5945,443,19,9,4482,21,550986,0,114
2016-01-29,82096,1539865,6071539,35,34,0,62,0,77,2783,2,173,0,0,0,1012322,207330,215,53793,1414782,1129,95135,0,73491,240188,62853,1217,19,198369,1,0,748260,12345,5946,444,19,0,4481,20,550570,0,113
2016-01-30,80353,1540895,6071248,14,34,0,62,0,83,2784,2,173,0,0,0,1013415,207150,211,54595,1418888,1127,95246,0,73428,239294,62816,1222,19,198754,1,0,748450,12344,5963,446,19,0,4484,21,550352,0,113
2016-01-31,82221,1540252,6067899,32,34,0,62,0,98,2818,2,173,0,0,0,1014464,206953,214,53926,1421292,1132,95045,0,73417,239110,62814,1219,19,198930,1,0,747650,12346,5954,446,19,0,4478,20,547184,0,113
2016-02-01,82171,1542037,6069885,15,34,0,62,0,138,2813,2,173,0,0,0,1019279,206767,212,54060,1422084,1134,95237,0,73375,239448,62791,1215,19,198468,1,0,743922,12332,5965,445,19,1,4475,20,546530,0,113
2016-02-02,81483,1547803,6093359,34,34,0,61,0,162,2844,2,173,0,0,0,1015762,206645,220,55579,1425242,1130,95345,0,73370,239181,62739,1220,19,198638,1,0,747693,12328,5974,444,19,0,4480,21,546880,0,112
2016-02-03,80095,1548685,6096329,34,34,0,67,0,209,2814,3,173,0,0,0,1016596,206572,221,54437,1427127,1130,95603,0,73266,239489,62752,1218,19,197386,1,0,749507,12235,5965,444,18,0,4476,18,545892,0,124
2016-02-04,80100,1549878,6098523,32,34,0,68,0,263,2827,3,173,0,0,0,1017799,206406,211,75981,1428501,1122,97492,0,73109,239039,62677,1208,19,199162,1,0,752600,12233,5973,444,19,0,4474,20,545561,0,123
2016-02-05,80148,1545121,5945153,33,34,0,67,0,328,2835,3,173,0,0,0,1018767,206337,214,76103,1431154,1119,98176,0,73203,238887,66989,1205,19,198856,1,0,752913,12237,5946,444,19,0,4466,18,545542,0,118
2016-02-06,80196,1545059,6107875,24,34,0,61,0,328,2867,3,174,0,0,0,1019964,206103,214,76191,1432773,1129,98584,0,73166,239220,66958,1206,19,199432,1,0,749721,12231,5961,443,19,0,4502,18,545347,0,116
2016-02-07,80154,1545581,6107140,33,34,0,61,0,328,2865,3,173,0,0,0,1020549,205869,216,76245,1432541,1126,99556,0,73101,238221,66962,1207,19,200452,1,0,749685,12221,5959,444,19,0,4501,19,543841,0,113
2016-02-08,80138,1545299,6107634,32,34,0,61,0,327,2847,3,173,0,0,0,1020927,205703,212,76290,1432535,1113,102440,0,73021,237822,66959,1203,19,200022,1,0,749657,12221,5960,444,18,0,4499,22,543318,0,112
2016-02-09,80142,1545814,6121399,32,34,0,61,0,327,2844,3,175,0,0,0,1018240,205436,213,55055,1434850,1122,99908,0,73008,237511,61079,1112,19,199162,1,0,749417,12210,5960,448,18,8,4503,21,543064,0,113
2016-02-10,80130,1547052,6127166,33,34,0,61,0,328,2849,3,175,0,0,0,1019708,205384,221,55366,1436731,1123,100076,0,72590,238344,61125,1113,19,200963,1,0,750465,12216,5973,447,17,0,4504,18,543145,0,113
2016-02-11,80057,1551942,6135433,33,34,0,61,0,328,2893,3,175,0,0,0,1024551,205274,218,55567,1430536,1124,100192,0,72655,237478,61267,1112,19,201057,1,0,750908,12206,5959,446,19,8,4504,19,542259,0,113
2016-02-12,80140,1550937,6136006,33,35,0,61,0,327,2986,4,178,0,0,0,1021527,205114,223,55740,1433014,1117,100244,0,72585,238387,61101,1112,19,201698,1,0,751087,12208,5953,446,17,8,4502,21,542443,0,113
2016-02-13,80147,1549858,6143954,33,35,0,61,0,326,2978,4,178,0,0,0,1024631,204920,215,55842,1432716,1123,101081,0,71621,241708,61060,1116,19,201821,1,0,750959,12209,5949,447,19,0,4503,21,542344,0,113
2016-02-14,80265,1550180,6147356,33,35,0,61,0,326,2971,4,178,0,0,0,1025612,204421,215,55936,1433310,1120,101235,0,71632,241176,61081,1114,19,201614,1,0,750687,12206,5968,447,18,0,4495,21,542470,0,113
2016-02-15,79823,1532559,5971791,32,33,0,61,0,318,2928,4,175,0,0,0,1009204,203866,217,55419,1425589,1106,274749,0,71256,238974,60808,1108,18,199468,1,0,743805,11935,5939,447,18,0,4465,22,537585,0,113
2016-02-16,80158,1550609,6232181,33,35,0,61,0,326,2944,4,178,0,0,0,1026909,204255,219,56256,1437146,1121,101470,0,71651,243000,61123,1111,19,202039,1,0,750457,12211,5970,447,18,0,4487,20,540787,0,113
2016-02-17,80612,1551680,6217894,33,35,0,61,0,326,2960,4,178,0,0,0,1028211,204178,216,56426,1438439,1121,101531,0,71689,240854,61118,1123,19,201941,1,0,752442,12794,5957,447,19,0,4491,20,543143,0,113
2016-02-18,80244,1550889,6217780,34,35,0,72,0,327,2995,4,178,0,0,0,1028620,204055,212,56572,1439164,1120,101656,0,71585,241109,61035,1115,19,201924,1,0,753257,12791,5956,449,19,0,4481,19,543184,0,114
2016-02-19,80190,1557013,6177705,33,35,0,72,0,329,2986,4,179,0,0,0,1029729,203910,213,56616,1439062,1117,101713,0,71445,240841,61051,1115,19,200123,1,0,753732,12790,5951,451,20,0,4476,19,542487,0,114
2016-02-20,80170,1557170,6179128,33,35,0,72,0,329,2993,4,179,0,0,0,1030552,203691,215,56759,1440883,1114,101909,0,71607,241193,60997,1112,19,201601,1,0,757355,12789,5947,455,19,0,4481,22,541857,0,114
2016-02-21,80242,1556123,6186107,33,35,0,70,0,329,2995,4,178,0,0,0,1033756,203586,225,56840,1442757,1110,102523,0,71453,240876,60978,1118,19,202649,1,0,757537,12792,5952,459,20,0,4473,22,541941,0,114
2016-02-22,80175,1556479,6193416,33,35,0,70,0,329,3032,4,180,0,0,0,1200047,203357,220,57028,1444389,1106,102466,0,71538,240860,60997,1145,19,202728,1,0,757987,12777,5950,458,19,0,4468,22,541820,0,114
2016-02-23,80192,1557182,6194725,33,35,0,70,0,327,3055,4,180,0,0,0,1037489,203016,213,57148,1444284,1111,102776,0,72392,241062,80785,1142,19,204618,1,0,756594,12774,5961,456,20,0,4470,22,541493,0,114
2016-02-24,80171,1559737,6201516,33,35,0,70,0,328,3017,4,180,0,0,0,1039865,203113,215,57285,1446099,1113,102946,0,72384,240724,60976,1127,19,205805,1,0,757106,12773,5975,456,20,0,4473,20,541351,0,113
2016-02-25,80175,1560173,6201648,33,35,0,70,0,327,3009,4,180,0,0,0,1041169,203002,218,60983,1447618,1112,102998,0,72132,251412,60945,1125,19,205956,1,0,756942,12771,5961,456,20,8,4468,23,541519,0,114
2016-02-26,80171,1574619,6205677,32,35,0,70,0,326,2988,4,180,0,0,0,1042040,202910,216,61077,1448428,1114,103162,0,72197,240662,60953,1125,19,205987,1,0,741587,12761,5846,455,19,0,4472,21,541887,0,113
2016-02-27,80167,1575239,6210016,32,35,0,70,0,326,3037,4,180,0,0,0,1043438,202927,218,61217,1450956,1118,103245,0,72070,240652,60898,1120,19,206981,1,0,741584,12752,5842,458,19,0,4467,22,541913,0,113
2016-02-28,80145,1575227,6200955,32,35,0,70,0,329,3084,4,180,0,0,0,1044567,202574,223,61251,1450110,1118,103226,0,72176,240710,60879,1118,19,207274,1,0,741301,12743,5818,457,19,0,4460,19,541826,0,113
2016-02-29,80117,1569920,6222593,32,35,0,69,0,328,3024,4,180,0,0,0,1045391,202474,213,61428,1452310,1114,103421,0,72308,240967,60930,1121,19,207470,1,0,737708,12743,5834,458,19,0,4459,22,541700,0,113
2016-03-01,80166,1562097,6224868,32,35,0,69,0,328,3004,4,180,0,0,0,1046948,201813,214,61545,1452856,1114,103540,0,72290,240922,60906,1119,19,207456,1,0,741163,12743,5836,461,17,0,4471,24,541465,0,113
2016-03-02,80045,1560301,6231715,31,35,0,69,0,331,3083,4,180,0,0,0,1048492,202072,219,61696,1453919,1112,103766,0,72189,240527,60876,1117,19,207611,1,0,740641,12730,5832,461,18,0,4459,20,541466,1,113
2016-03-03,80108,1560852,6237380,32,35,0,69,0,331,3002,5,180,0,0,0,1049689,202190,218,61839,1455265,1116,104740,0,72114,240603,60810,1116,19,206881,1,0,750876,12695,5834,455,19,0,4478,19,540913,4,111
2016-03-04,80085,1561220,6245783,32,35,0,69,0,331,2890,5,180,0,0,0,1051353,202271,214,61979,1458866,1116,105171,0,72139,240694,60862,1107,19,209014,1,0,751477,12707,5832,459,19,0,4463,19,540541,0,110
2016-03-05,80084,1562930,6403456,32,35,0,69,0,329,2850,5,180,0,0,0,1051832,202149,220,62083,1460900,1113,105231,0,72038,240665,60907,1111,19,208912,1,0,753176,12715,5834,457,19,0,4466,21,539987,0,110
2016-03-06,80085,1559851,6366800,32,35,0,69,0,331,2855,5,180,0,0,0,1050792,201713,218,62126,1460263,1106,138259,0,72259,240383,60897,1106,19,208634,1,0,752941,12719,5824,460,19,0,4463,21,540490,0,110
2016-03-07,80068,1560341,6411129,32,35,0,69,0,331,2863,5,180,0,0,0,1051918,201270,218,62269,1461547,1095,105081,0,72208,240663,60881,1110,19,208981,1,0,754231,12698,5834,457,19,1,4455,20,540377,0,110
2016-03-08,80069,1557778,6428649,32,35,0,69,0,332,2841,5,180,0,0,0,1053495,200851,218,62422,1463197,1102,105339,0,71993,241424,60910,1096,19,208607,1,0,753810,12694,5822,459,19,1,4451,22,539666,0,108
2016-03-09,80047,1558600,6440051,32,35,0,69,0,331,2847,5,180,0,0,0,1055473,200550,219,62601,1467029,1098,104377,0,72010,241056,60904,1095,19,209633,1,0,759306,12714,5850,458,19,0,4450,19,539476,0,107
2016-03-10,80049,1553645,6457253,31,35,0,69,0,332,2822,5,180,0,0,0,1056423,200256,215,62707,1468316,1098,102897,0,71908,241109,60867,1094,19,209858,1,0,759637,12696,5839,459,20,0,4452,20,529038,0,107
2016-03-11,79767,1560614,6457990,42,35,0,69,0,327,2833,5,178,0,3,0,1057373,200237,216,62830,1470314,1095,102540,0,71131,241278,62898,1092,19,209580,1,0,760549,12672,5838,459,0,0,4447,23,525265,8,107
2016-03-12,79543,1559032,6497520,32,35,0,69,0,327,2834,5,178,0,4,0,1059271,199859,215,62875,1469458,1042,102660,0,70895,240375,65370,1095,19,209894,1,0,758928,12653,5860,459,19,0,4438,21,524713,8,107
2016-03-13,79535,1558163,6504315,32,35,0,69,0,332,2777,5,178,0,4,0,1060172,199421,223,62973,1461279,1042,102800,0,70814,240059,60732,1095,19,209955,1,0,758904,12650,5845,458,19,0,4440,20,523884,8,107
2016-03-14,79531,1555638,6477112,32,35,0,69,0,320,2772,5,177,0,4,0,1060207,199159,218,63011,1471579,1032,103040,0,70774,240236,60765,1092,20,208839,1,0,759327,12646,5848,457,19,0,4434,23,523429,8,107
2016-03-15,79527,1555615,6509861,40,35,0,69,0,322,2773,5,178,0,4,0,1063087,198872,217,63192,1474972,1040,103857,0,70732,240288,60774,1093,20,209420,1,0,759703,12646,5849,459,18,0,4432,20,523034,8,107
2016-03-16,79637,1557433,6513702,40,35,0,70,0,321,2827,5,178,0,4,0,1065225,198673,218,63319,1477142,992,104189,0,70765,240060,60861,1093,20,210506,1,0,760598,12662,5858,458,20,0,4438,21,522930,8,107
2016-03-17,79585,1558584,6522997,40,35,0,70,0,320,2947,5,178,0,5,0,1065509,198481,215,63431,1478649,991,104493,0,70552,240239,61338,1082,21,209667,1,0,761461,12670,5889,457,18,0,4434,20,522553,9,107
2016-03-18,79623,1558714,6539380,40,35,0,69,0,322,2993,5,178,0,12,0,1066213,198407,227,63543,1480885,995,104466,0,70586,240001,60782,1084,21,210790,1,0,761332,12666,5895,455,19,0,4436,19,522758,8,130
2016-03-19,79610,1558943,6542928,40,35,0,70,0,322,2997,5,178,0,23,0,1067178,198222,223,63576,1482302,986,104392,0,70558,239784,60775,1081,21,210983,1,0,762135,12662,5898,456,17,0,4420,17,522613,8,130
2016-03-20,79539,1558224,6536671,40,35,0,70,0,322,2997,5,178,0,22,0,1066583,197867,216,63573,1481594,991,104386,0,70492,239089,60700,1084,21,210907,1,0,762204,12664,5896,456,18,0,4436,20,522332,8,131
2016-03-21,79542,1558323,6539856,40,35,0,70,0,322,3004,5,180,0,24,0,1067667,197509,218,63704,1482813,993,104385,0,70427,239518,60653,1082,21,211356,1,0,762562,12667,5888,457,18,0,4432,21,522194,8,108
2016-03-22,79511,1559908,6548330,40,35,0,70,0,322,3002,5,180,0,27,0,1070214,197280,216,63841,1486219,991,104707,0,70445,239653,60664,1083,21,211446,1,0,762950,12768,5888,456,18,0,4438,20,520716,8,107
2016-03-23,79399,1557151,6550498,40,35,0,71,0,321,3090,5,180,0,38,0,1072251,197073,216,63995,1487729,985,82144,0,70381,239736,60705,1080,20,208678,1,0,763108,12872,5889,457,18,8,4423,19,519911,8,105
2016-03-24,79352,1556381,6615004,40,35,0,71,0,323,3135,5,180,0,49,0,1072429,196540,225,64159,1488428,982,82174,0,70385,239137,60892,1085,20,211925,1,0,763853,12889,5887,457,18,0,4435,18,519733,8,105
2016-03-25,79425,1558367,6637887,40,35,0,71,0,323,3133,5,175,0,50,0,1074258,196911,219,64271,1490383,986,82283,0,70133,238379,62986,1085,20,213083,1,0,761871,12992,5868,457,18,0,4433,19,519465,1,105
2016-03-26,79332,1562057,6636380,40,35,0,71,0,322,3318,5,175,0,47,0,1073215,197796,216,65932,1489649,984,82428,0,70097,239396,60840,1082,20,212878,1,0,761403,12980,5892,461,17,0,4434,21,519103,0,105
2016-03-27,79257,1561814,6606284,40,35,0,71,0,321,3326,5,174,0,47,0,1073699,197690,215,66017,1490467,978,136801,0,70051,242058,60802,1085,19,212733,1,0,762615,12981,5879,462,18,0,4434,19,518911,0,105
2016-03-28,79375,1557760,6638331,40,35,0,71,0,323,3346,5,174,0,52,0,1076279,197475,220,66107,1491475,982,104312,0,70043,242586,60826,1082,19,212956,1,0,763679,12978,5872,464,17,0,4431,18,518628,0,104
2016-03-29,79343,1555557,6648589,40,35,0,71,0,321,3483,5,174,0,56,0,1079838,197377,228,66298,1493772,985,104146,0,70041,241982,60806,1084,20,213492,1,0,765255,12980,5869,463,18,0,4432,20,518492,0,105
2016-03-30,79341,1543854,6654958,40,36,0,71,0,322,3502,5,173,0,57,0,1081453,199192,214,66413,1496605,988,105756,0,70000,238683,61099,1048,20,213480,1,0,763542,13098,5846,462,18,0,4420,20,518311,0,128
2016-03-31,79328,1551612,6664194,40,36,0,71,0,319,3480,5,174,0,56,0,1085705,199142,222,66529,1497300,972,105844,0,69948,238389,61248,1035,20,214824,1,0,766205,13127,5848,461,17,0,4415,21,518020,0,127
2016-04-01,79203,1545463,6646324,40,37,0,62,0,324,3480,5,174,0,54,0,1087166,198864,226,66674,1499877,955,105990,0,70084,238249,61303,1033,20,213699,1,0,767870,13116,5851,456,18,16,4413,18,517582,0,127
2016-04-02,79135,1542900,6622542,40,36,0,62,0,324,3483,5,174,0,54,0,1088206,198813,226,66774,1500026,949,106281,0,70053,238078,61236,1035,20,214894,1,0,768810,13117,5853,456,18,12,4407,20,517135,0,127
2016-04-03,79092,1541339,6622300,40,38,0,62,0,325,3508,5,175,0,54,0,1087809,198645,221,66861,1500592,946,106270,0,70043,238665,61186,1034,20,214514,1,0,768334,13121,5854,454,18,0,4412,20,516597,0,105
2016-04-04,79103,1541005,6620482,40,38,0,62,0,325,3458,5,175,0,54,0,1087449,198336,221,66863,1501567,943,104424,0,69981,238556,61126,1033,19,214603,1,0,768472,13120,5845,453,18,0,4403,20,516671,0,105
2016-04-05,79098,1540598,6638378,40,38,0,63,0,325,3490,5,175,0,54,0,1089092,197902,225,67126,1504599,950,104797,0,70190,239139,61081,1030,19,214971,1,0,768851,13131,5858,455,17,12,4409,20,516508,0,105
2016-04-06,78956,1542051,6641185,40,38,0,63,0,327,3568,5,175,0,53,0,1088824,198055,217,67266,1505622,948,106698,0,70198,238915,61037,1032,19,215518,1,0,769577,13127,5842,453,18,0,4414,22,516264,0,105
2016-04-07,78444,1543823,6653463,40,38,0,63,0,330,3574,5,175,0,53,0,1090475,198014,217,67421,1507135,945,107056,0,70221,239012,64985,1030,19,216352,1,0,770317,13128,5862,453,19,0,4409,23,516081,0,105
2016-04-08,78436,1541315,6655776,42,38,0,62,0,331,3617,5,174,0,52,0,1086686,197874,208,67558,1507544,951,106898,0,70149,231174,64913,1030,19,215736,1,0,770691,13134,5865,454,19,12,4404,17,515872,0,105
2016-04-09,78449,1540112,6666470,43,38,0,63,0,330,3601,5,175,0,52,0,1088353,197695,207,67690,1509543,946,107193,0,70070,230904,60502,1028,19,216523,1,0,771854,13142,5855,454,19,0,4399,20,516200,0,105
2016-04-10,78374,1536962,6675205,43,38,0,63,0,331,3595,5,174,0,53,0,1086745,197411,209,67711,1508650,898,108086,0,69690,230763,60143,1028,19,216056,1,0,772221,13138,5851,453,19,0,4391,19,515592,0,105
2016-04-11,78344,1541154,6671363,43,38,0,63,0,331,3594,5,174,0,52,0,1088764,197084,212,67773,1510045,896,108222,0,68696,231214,60534,1029,19,215684,1,0,770327,13132,5846,452,19,0,4395,18,515307,0,105
